,Unnamed: 0,Unnamed: 0.1,Tweet,Emotion
975,3259,798,4 beneficii de necontestat ale consumului de  ,Neutru
976,42,42,"Cu siguranta ca atunci cand cei din jurul nostru se iubesc , se inteleg si emana fericire , acest aspect se rasfrange si asupra propriei noastre contiinte si ne induce sinele spre unul plin de euforie , zambete si veselie .",Bucurie
977,383,383,"  Mai ştii când ne scriam pe hârtie ? Au trecut câţiva ani de atunci , mai vine unul peste noi , în care îmi doresc , la fel , să -ţi fie bine . Să -l treci vesel şi să te uiţi înapoi împăcat .",Bucurie
978,3386,120,Mai ales intr- o sambata mohorata ! La mine asa este la propiu si la figurat !,Tristete
979,3282,16,"Biblioteca Polirom : Fragment din „ Adio , fantasme ” , de , o carte nostalgică şi melancolică , de o sensibilitate rară   prin",Tristete
980,3893,627,"Ce este de făcut ? , a fost , , vineri dimineață , după ultima tragedie , care a avut loc chiar în capitala țării . news stiri Romania",Tristete
981,555,555,", acționarul minoritar de la CFR Cluj , după victoria cu KuPS : „ Vreau să luăm al patrulea campionat consecutiv ! ” + Anunțul legat de",Bucurie
982,2130,476,"cum e lipsă de respect dacă nu am camera pornită in caz că intră ceva ? ? ? intră să vadă cum decurge ora , nu să mă vadă pe mine 😭",Furie
983,330,330,"  Ce băiat frumos , să ai parte de fericire alături de 🥰",Bucurie
984,458,458,Suntem incantate sa deschidem noul laborator de cofetarie Briosa Mov din Bacau ! Coming soon ! !,Bucurie
985,1278,402,„ Noua Normalitate ” în noua societate totalitară clădită pe un virus banal : Frica paranoică și conformismul ideologic vor fi generalizate  ,Frica
986,3211,750,"Fotbal : , înlocuit cu Jr în funcţia de al echipei Dinamo",Neutru
987,21,21,"  Eu și pentru Suarez m- am super bucurat . Mna , așa sunt eu , mai optimist . Hai să -i dăm o șansă , două . 🤷 🏻‍ ♂ ️",Bucurie
988,2846,385,Fotbal : Keşeru a adus victoria lui Ludogoreţ în etapa a 23 -a din Bulgaria,Neutru
989,3966,700,si eu plang ca imi amintesc cate tre sa fac :') ) ) ) ) ),Tristete
990,2844,383,"COVID19 : 23.497 de români au fost confirmați ca fiind infectați cu coronavirus , de la începutul pandemiei : 3.118 în Germania , 2.542 în Italia , 16.773 în Spania , 218 în Irlanda , 195 în Marea Britanie , 125 în Franța , 137 în Austria , 93 în Grecia , 49 în Danemarca .",Neutru
991,3674,408,La mulți ani celor care își serbează numele . Și să ne amintim de dragostea celor fără de care nu am fi existat . a desparțirii să ne lumineze .,Tristete
992,2899,438,""" Vrem sa functionam ca barbati de stat si mai putin ca pustani de stat "" a spus Barna",Neutru
993,3859,593,Încă o tragedie . de gardă prezintă arsuri pe 80% din suprafața corpului,Tristete
994,747,747,"    Respect credințele oamenilor , dar dintre toți , ateii care invocă știința și pe pentru a nega existența lui Dumnezeu mi- s cei mai simpatici . Cu care spun că există Dumnez",Bucurie
995,1281,405,", clipe de groază ! „ Cum mi- am amputat un sfert din deget ? ... Arăta ca o carne tocată ”     anamorodan degetamputat spital operatie contesadigitala lifestyle mytex",Frica
996,3573,307,"Imi cer mii de scuze , dar nu voi face stream , deoarece este o vreme foarte mohorata si imi provoaca o stare de somn continua si nu doresc sa va provoc aceeasi stare pe care o am . Maine cu siguranta voi face stream deoarece am liber .",Tristete
997,3301,35,"  🌗 🌺 Seara frumoasa , Sunt foarte mahnita ca romanii nu au iesit la vot iar parlamentul va face legi nu pentru noi ci pentru "" ei """,Tristete
998,3502,236,", îngenuncheată de durere . Astăzi , ar fi împlinit 20 de ani : ” Soarta a fost prea crudă cu tine și cu noi ” ...",Tristete
999,3715,449,da ce tu suferi dupa mine,Tristete
1000,319,319,"Fiecare zi este un dar , de sarbatorit cu bucurie si iubire ! Un decembrie cu darurile cele mai frumoase va doresc 🙏 ♥ ️ 🤗 😘",Bucurie
1001,1631,755,"  eu mai intru în panică când realizez uneori arbitrarul comic și absurd al vieții , ceva remedii pentru angoasa asta existențială ?",Frica
1002,467,467,"În dragoste , a iubi înseamnă de multe ori a înţelege    O SEARĂ FRUMOASĂ 🙂 🙂 🙂 🌻 🌻 🌻",Bucurie
1003,3642,376,"Îl ascult pe ... îl ascult și- mi este rușine că am râs de amărâta de dăncilă : deja nu mai știu ce este mai rău , plictisul discursului împiedicat al sau infectarea cu covid ? Din această dilemă , nu puteți ieși !",Tristete
1004,2056,402,Sictir ! ! ! ! Sunt prea bine plătiți ! ! !,Furie
1005,2094,440,"  Dragoste cu nabadai . Asa e cand iubesti cu foc . Uneori , partenerul , covid te devoreaza , pas cu pas , la vic ... caderea finala . Ghinion ! btw poza de de milioane , adica banet la buzunar , cu sau fara batistuta .   Are fata de masca , la unii mai bi",Furie
1006,2229,575,"😎 MUIE ( Marea Uniune Islamico-Europeana ) viseaza sa concureze cu USA si China , dupa ce se redreseaza prin 5G. Eu banuiesc ca urmeaza o repartitie ( pe tari si/sau pe regiuni ) intr- unul din cele doua lagare 5G , in functie de intelegerile dintre USA si China .",Furie
1007,878,2,VIDEO Panică într- un centru comercial din Filipine . Un fost agent de pază a luat 30 de,Frica
1008,575,575,Esti binecuvantat inseamna .,Bucurie
1009,670,670,Ohoho . Și pt delectare :,Bucurie
1010,3679,413,Episcopia Huşilor : „ Am luat act cu profundă mâhnire de îngrădirea discreţionară şi ofensatoare a accesului la racla Sfintei Paracheva ” -   Huşilor : „ Am luat act cu profundă mâhnire de îngrădirea discreţionară şi ofensatoare a accesului la racla Sfintei Pa ...,Tristete
1011,1959,305,"Poliţist , agresat cu cuţitul la Paris",Furie
1012,1229,353,➸ Fobofobia – Teama de a avea o fobie    ➟ Nomofobia – Teama de a ramane fara telefon ➳ Fobia de telefon – de a face sau a primi apeluri    ➱ Hexakosioihexekontahexafobia – Teama de numarul 666,Frica
1013,469,469,O trainică mulțumire : să -ți duci viața prin muncă și   cântec,Bucurie
1014,742,742,"  La mulți ani ! Doar un pahar de vin bun , într- o companie plăcută . Multă sănătate !",Bucurie
1015,3446,180,"  Criminali in devenire ! Așa încep , torturează/ omoară animale ca mai târziu sa evolueze la ! Trebuie puși in pușcărie sa se învețe minte ! Din nefericire , de multe ori nici pușcăria nu ajuta ! Criminalii tot criminali rămân !",Tristete
1016,1903,249,"Lucrurile in SUA sunt foarte simple . Alegerile au fost furate pe fata , cu morti care au "" votat "" ,   etc Asadar , e dreptul sa isi faca dreptate si sa ia cu asalt ceea ce i se cuvine . E o revolta corecta .",Furie
1017,665,665,Amazing ... NEmaipomenit Asante Sana 🌹 Mulțumesc Frumos 🌺 🌸 🙏 🌻 🌼 🥀 👀,Bucurie
1018,760,760,"Pentru mulți , icoanele social media nu se găsesc la televizor sau pe paginile revistelor de modă , ci pe . Aceste au un stil în comun : ele sunt frumoase și puteți vedea că au un stil de viață distractiv în fotografiile lor fantastice .",Bucurie
1019,1735,81,"  Cât de ticălos trebuie să fii să minți in așa hal ! ! A izbucnit pandemia brusc în Pitești , cică , 500 noi   cazuri într- o zi ! Unde ? ? Românilor vă faceți țară de rușine , nu d- na Laiber .. ? ?",Furie
1020,1954,300,"E aici un tâmpit care mă injura pentru faptul că am spus clar : vom purta mască mult timp . A pornit o avalanșă de injurii , doar să își facă reclamă că îl bag in seamă . Un care isi scrie ID -ul cu capul în jos . Așa crede el că e cul ... Uite tâmpitule , masca devine obligatorie !",Furie
1021,1800,146,"  Stiu ca tendinta este sa se scoata in fata pensiile nesimtite si sunt la fel de revoltat de valoarea lor . Dar sa inghit nedreptatea asta si chiar sa -l imbuib mai mult pe unul din asta daca asta e pretul pt a "" salva "" cumva pe cineva cu o pen",Furie
1022,765,765,Cu Iosif pe coclauri : Iar acest sfârșit de săptămână ne prinde la ” Cimitirul Vesel ” din Săpânța,Bucurie
1023,2247,593,Faci degeaba umbră pământului . Javră !,Furie
1024,3792,526,"  Melancolie , dulce melodie Melancolie , misterios amor Melancolie , melancolie , Din armonia inimii cu dor .",Tristete
1025,591,591,simt nevoia sa impart aceste poze si cu voi pentru ca sunt efectiv cele mai frumoase poze facute in Doua Mii Douazeci,Bucurie
1026,993,117,numai eu stiu cum imi tremura chilotii cand fac update -uri la un site la care nu s- au facut update -uri mai mult de un an .,Frica
1027,682,682,E foarte bun,Bucurie
1028,1222,346,de coronavirus . 6 metode pentru a o tine sub control,Frica
1029,2106,452,Un a izbucnit : ” România nu poate începe studiul cu plasmă convalescentă pe COVID-19 pentru că nu are un test ”   news stiri romania,Furie
1030,1837,183,Intr- o tara prost facuta fut in loc sa puta Si adevarati Nu pot sa futa de cacati 💩 💩 💩,Furie
1031,1416,540,"   Da , corect ca tragi semnal de alarma Si eu repet ce am zis , sa isi revina romanii din starea de mamaliga , nu de alta dar e vorba de familiile lor   Ma ingrijoreaza sa vad o atitudine pasiva si mai ales de lasitate",Frica
1032,3058,597,Meniul Big Belly Brasov acoperă toate gusturile . Dacă ești vegetarian poți alege un burger vegan dacă vrei să mănânci sănătos te poți delecta cu o salată plină de vitamine 🥗 iar dacă vrei să te răsfeți încearcă shaorma cu pui crocant . 🌯 Comandă online,Neutru
1033,588,588,"  e de amuzament , nu neaparat asta urmarea 🤗",Bucurie
1034,1816,162,"Onanisie , guwernere , Orbane , orbeților , până unde vă-mpingeți inepțiile , absurditățile , stupiditaea și imposturile ? că mai durează până se mânie românul de- o să vă vâneze ca pe șobolani orișiunde o da de voi , secături sperjure și păgâne ?",Furie
1035,1685,31,"„ furios ” din Carei , prins de . A rămas fără carnet",Furie
1036,179,179,"arată că , din punct de vedere al stării de sănătate , respondenții cu o atitudine optimistă aveau cu până la 55% mai multe șanse de supraviețuire față de negativiști .",Bucurie
1037,2832,371,Fotbal : face istorie în Anglia,Neutru
1038,1493,617,Efectele pandemiei . Numărul jucătorilor de fotbal care prezintă simptome de depresie sau anxietate a crescut drastic,Frica
1039,2493,32,"Abraham Liu , reprezentant Huawei UE : Europa , viitorul tău este în joc . un rol decisiv în lumea tehnologiei de mâine",Neutru
1040,3968,702,"Când am apăsat "" Programează "" a crăpat serverul :-(",Tristete
1041,3062,601,Sa nu se vadă ce e gen neutru,Neutru
1042,3244,783,VIDEO : Ce mananca intr- o zi un Vegan ( ROvegan YouTube ) Ce mananca intr- o zi un vegane tind să fie mai colorate și mai variate decât cele pe bază de carne . Daca esti vegan nu inseamna ca trebuie sa renunti la ceva .,Neutru
1043,1028,152,"din Tailanda cu 13 morti la un Centru Comercial pe 08.02.2020 a fost comis prin un , de , cu Diavolo Anastasiadis Nikos . Pentru ca nu sunt state origine in Glob Franta Grecia Cipru .",Frica
1044,1910,256,"De cand s- a suparat Trump pe OMS , a pornit un razboi mediatic impotriva sefului OMS . Cica e comunist , pro-chinez , rau de tot . De aia avem pandemie . Eu imi amintesc ca ne spunea , asta rau , ca vine ! si nu -i pasa nimanui . A venit . e de vina !",Furie
1045,3285,19,"📷 Melancolie Ieri am facut un desen despre zilele in care inima e grea precum si neagra ca durerea ce o ineaca si materia intunecata curge prin vene iar gandurile noastre ne dau aripi dar nu aripi de visare ci aripi negre , de ...",Tristete
1046,195,195,"  Mulțumim frumos , sunt mândră de tine , și noi vă iubim !",Bucurie
1047,131,131,Sper ca prietena să fie mulțumită de raspuns !,Bucurie
1048,1755,101,Asa este cand te pisi contra vantului turbat . :)),Furie
1049,805,805,"Azi , , prin ploaia oarecum prietenoasa si cu gandul sa se opreasca , , am imortalizat , , , momentul printr- o fotografie facuta de * plouata din cap pana la picioare , , optimista de felul meu si increzatoare ca totul va fii bine * * * 🍀 🍀 🍀 🍀",Bucurie
1050,480,480,"Străzile din Udine , Italia ❤ ️    Nu publicitate , numai de dragoste ☺ ️ 😉",Bucurie
1051,318,318,"            Wow , superb ! Să aveți i zi minunată și binecuvântată stimata doamnă .",Bucurie
1052,1972,318,"  Pizdificare . Lumea s- a pizdificat , toată lumea e ofensată de orice . Nu se merge într- o direcție bună , asta e clar .",Furie
1053,2587,126,pe al lui l am mancat deja,Neutru
1054,188,188,"  Sper sa fie bine , multa sănătate și încredere și optimism ! Doamne ajuta !",Bucurie
1055,384,384,"În această perioadă nu este indicat să fii un Ion pozitiv dar asta nu înseamnă că nu poți da de băut . La mulți ani Ioan , la mulți ani",Bucurie
1056,3195,734,9 APRILIE – NĂSCUŢI PENTRU MUZICĂ   via   muzical,Neutru
1057,2152,498,"  Unui evreu care cumpără doar mâncare "" cușer "" .... nimeni , niciodată n- ar fi îndrăznit să spună public la un post de televiziune în Franța o așa grosolănie și ofensă !",Furie
1058,2166,512,"  Masca aia o sa fie fix motzul de pe rahat ! Iti imaginezi pentru o secunda cum o sa arate masca aia dupa 40 de grade afara , tu cu ea pe bot ... curgand apele pe tine si respirand ca pestele pe uscat ? , pix ....",Furie
1059,2183,529,"  Tu ce sa zici ? ? Atata poti . Mai ai ? Sigur ca mai ai ... in “ subteran ” ai variante ... dar realizezi cat de frustrat si limitat esti , da ? Ti- am demonstrat prostia . Simplu ! ! Si a propos ... poate inveti cat stai ascuns in pod , cum e cu cratima aia",Furie
1060,358,358,și sunt îndemnați să participe la un sondaj prin care pot transmite mesaje de felicitare și mulțumire dascălilor din Capitală,Bucurie
1061,370,370,Omagiu vesel pentru cei care se află în prima linie - Umor de pandemie,Bucurie
1062,2480,19,Reteta zilei : Piept de pui la gratar cu miere si mustar,Neutru
1063,1895,241,"DOSAR , fugar al LPF , a fost rugat insistent de cunoscuți să nu se suie la volan cu aproape doi la mie alcool și cocaină în sânge   Ăsta trebuie tratat ca un câine turbat , ba , mai rău , chiar .",Furie
1064,2413,759,Poliţist argeşean rănit de un agresiv,Furie
1065,1305,429,ah cand a afus o colega bete din alea de lumineaza in intjneric si le- am rupt si am inceput sa aruncam cu lichidul ala pe pereti si pe dupa ne- am speriat ca se vedea pe pereti si pe lumina= ) ),Frica
1066,3600,334,"european , editorial despre ” lumea post - americană deplin etalată”/ : Statele Unite au renunțat la orice ambiție de conducere globală , lucru extrem de nou și totodată tragic",Tristete
1067,1839,185,Te- ai supărat acum că cineva a adus niște argumente pertinente . Acum nu -ți place și vrei să te întorci la starea ta de indignat peren .,Furie
1068,4010,744,Sunt îndurerat 🤫,Tristete
1069,450,450,RECUNOȘTINȚĂ pentru din țară . le- au mulțumit prin ropote de aplauze și muzică -,Bucurie
1070,1918,264,"  Am discutat pe aici , a fost plin de filmulete , revolta uriasa ... preamiluita nu avea ordin pe unitate , shhhhhh ... ca avem AUR pe val , sa nu le dam idei ...",Furie
